1336651756.681	participantNumber	1	""
3438.995	browser	link1	"Photocameras.html"
3440.199	browser	linkRequest2	"Okidan.html"
3443.219	browser	link2	"Okidan.html"
3444.809	browser	linkRequest3	"Okidan-O-60.html"
3446.782	browser	link3	"Okidan-O-60.html"
3446.975	chat	prompt	"Have you seen the movie <i>Seabiscuit</i> ?"
3448.190	chat	focus	""
3451.361	chat	type	"n"
3451.577	chat	type	"no"
3452.388	chat	msg	"no"
3454.184	browser	focus	""
3458.142	mail	focus	""
3459.365	mail	reply	"$96.99"
3459.370	compose	focus	""
3459.831	mail	loaded	"photocamera Okidan O-60 $96.99"
3460.080	compose	type	"9"
3460.322	compose	type	"96"
3460.618	compose	type	"96."
3461.058	compose	type	"96.9"
3461.168	compose	type	"96.99"
3462.009	compose	send	"96.99"
3462.010	mail	focus	""
3463.449	mail	move	"Archive"
3464.222	mail	select	"mp3-player Inkel E-64 $61.99"
3464.310	mail	loaded	"mp3-player Inkel E-64 $61.99"
3465.644	mail	loaded	"mp3-player Inkel E-64 $61.99"
3466.666	browser	focus	""
3467.945	browser	home	""
3468.846	browser	linkRequest1	"Mp3-players.html"
3472.833	mail	focus	""
3472.853	browser	link1	"Mp3-players.html"
3475.175	mail	loaded	"mp3-player Inkel E-64 $61.99"
3475.967	browser	focus	""
3477.468	browser	linkRequest2	"Inkel.html"
3480.486	browser	link2	"Inkel.html"
3481.482	browser	linkRequest3	"Inkel-E-64.html"
3484.246	browser	link3	"Inkel-E-64.html"
3485.594	mail	focus	""
3486.630	mail	reply	"$61.99"
3486.635	compose	focus	""
3487.371	mail	loaded	"mp3-player Inkel E-64 $61.99"
3487.585	compose	type	"6"
3487.748	chat	prompt	"Have you seen the movie <i>Moulin Rouge</i> ?"
3487.809	compose	type	"61"
3488.089	compose	type	"61."
3488.449	compose	type	"61.9"
3488.577	compose	type	"61.99"
3489.527	compose	send	"61.99"
3489.528	mail	focus	""
3491.386	mail	move	"Archive"
3492.549	chat	focus	""
3497.640	chat	type	"n"
3497.880	chat	type	"no"
3498.931	chat	msg	"no"
3500.002	mail	focus	""
3501.068	mail	select	"laptop Zanium A-63 $97.99"
3501.453	mail	loaded	"laptop Zanium A-63 $97.99"
3501.718	mail	select	"laptop Zanium P-29 $55.99"
3503.609	mail	loaded	"laptop Zanium P-29 $55.99"
3504.212	mail	loaded	"laptop Zanium P-29 $55.99"
3507.147	browser	focus	""
3507.306	chat	prompt	"Have you seen the movie <i>Munich</i> ?"
3508.203	browser	home	""
3509.401	browser	linkRequest1	"Laptops.html"
3513.445	browser	link1	"Laptops.html"
3515.627	browser	linkRequest2	"Zanium.html"
3519.226	browser	link2	"Zanium.html"
3520.199	browser	linkRequest3	"Zanium-P-29.html"
3523.413	chat	focus	""
3523.436	browser	link3	"Zanium-P-29.html"
3524.287	chat	type	"n"
3524.543	chat	type	"no"
3525.259	chat	msg	"no"
3526.682	browser	focus	""
3528.117	mail	focus	""
3529.220	mail	reply	"$55.99"
3529.224	compose	focus	""
3529.927	mail	loaded	"laptop Zanium P-29 $55.99"
3530.448	compose	type	""
3530.624	compose	type	""
3530.808	compose	type	""
3531.096	compose	type	""
3531.200	compose	type	""
3532.391	compose	send	""
3532.392	mail	focus	""
3533.885	mail	move	"Archive"
3534.685	mail	select	"laptop Zanium A-63 $97.99"
3537.197	mail	loaded	"laptop Zanium A-63 $97.99"
3539.414	browser	focus	""
3540.496	browser	home	""
3541.726	browser	linkRequest1	"Laptops.html"
3545.625	browser	link1	"Laptops.html"
3546.797	browser	linkRequest2	"Zanium.html"
3549.290	browser	link2	"Zanium.html"
3550.491	browser	linkRequest3	"Zanium-A-63.html"
3552.292	browser	link3	"Zanium-A-63.html"
3553.469	mail	focus	""
3554.614	mail	reply	"$97.99"
3554.624	compose	focus	""
3554.950	mail	loaded	"laptop Zanium A-63 $97.99"
3555.655	compose	type	"9"
3555.872	compose	type	"97"
3556.311	compose	type	"97."
3556.654	compose	type	"97.9"
3557.975	compose	type	"97.99"
3559.025	compose	send	"97.99"
3559.026	mail	focus	""
3559.244	chat	prompt	"Do you want to see it?"
3560.672	chat	focus	""
3561.480	mail	loaded	"laptop Zanium A-63 $97.99"
3563.702	chat	type	"o"
3563.742	chat	type	"ok"
3564.242	chat	msg	"ok"
3565.986	mail	focus	""
3567.843	mail	loaded	"laptop Zanium A-63 $97.99"
3568.447	mail	move	"Archive"
3569.434	mail	select	"photocamera Okidan W-40 $63.99"
3572.099	mail	loaded	"photocamera Okidan W-40 $63.99"
3575.234	browser	focus	""
3576.236	browser	home	""
3577.556	browser	linkRequest1	"Photocameras.html"
3580.197	browser	link1	"Photocameras.html"
3581.688	browser	linkRequest2	"Okidan.html"
3584.628	browser	link2	"Okidan.html"
3586.728	browser	linkRequest3	"Okidan-W-40.html"
3588.035	browser	link3	"Okidan-W-40.html"
3589.998	mail	focus	""
3590.985	mail	reply	"$63.99"
3590.989	compose	focus	""
3591.596	mail	loaded	"photocamera Okidan W-40 $63.99"
3592.215	compose	type	"6"
3592.686	compose	type	"63"
3593.054	compose	type	"63."
3593.590	compose	type	"63.9"
3593.718	compose	type	"63.99"
3595.031	compose	send	"63.99"
3595.032	mail	focus	""
3597.202	mail	loaded	"photocamera Okidan W-40 $63.99"
3601.472	mail	move	"Archive"
3601.732	chat	prompt	"Have you seen the movie <i>Juno</i> ?"
3603.098	chat	focus	""
3605.269	chat	type	"n"
3605.413	chat	type	"no"
3605.961	chat	msg	"no"
3607.215	mail	focus	""
3608.401	mail	select	"laptop Rinox W-22 $95.99"
3608.995	mail	loaded	"laptop Rinox W-22 $95.99"
3611.071	mail	loaded	"laptop Rinox W-22 $95.99"
3612.083	browser	focus	""
3613.159	browser	home	""
3614.051	browser	linkRequest1	"Laptops.html"
3616.950	browser	link1	"Laptops.html"
3619.289	browser	linkRequest2	"Rinox.html"
3622.130	browser	link2	"Rinox.html"
3622.296	chat	prompt	"Do you want to see it?"
3624.141	browser	linkRequest3	"Rinox-W-22.html"
3625.344	browser	link3	"Rinox-W-22.html"
3628.062	mail	focus	""
3629.339	mail	reply	"$95.99"
3629.344	compose	focus	""
3630.232	mail	loaded	"laptop Rinox W-22 $95.99"
3630.726	compose	type	"9"
3631.005	compose	type	"95"
3631.333	compose	type	"95."
3631.661	compose	type	"95.9"
3631.773	compose	type	"95.99"
3632.734	compose	send	"95.99"
3632.735	mail	focus	""
3634.279	mail	move	"Archive"
3635.357	chat	focus	""
3640.133	chat	type	"y"
3640.292	chat	type	"ye"
3640.476	chat	type	"yes"
3640.880	chat	msg	"yes"
3642.625	mail	focus	""
3643.844	mail	select	"mp3-player Inkel E-64 $61.99"
3644.018	mail	loaded	"mp3-player Inkel E-64 $61.99"
3645.775	mail	loaded	"mp3-player Inkel E-64 $61.99"
3646.684	browser	focus	""
3647.845	browser	home	""
3648.770	browser	linkRequest1	"Mp3-players.html"
3652.818	browser	link1	"Mp3-players.html"
3653.886	browser	linkRequest2	"Inkel.html"
3657.623	browser	link2	"Inkel.html"
3660.042	browser	linkRequest3	"Inkel-E-64.html"
3662.878	browser	link3	"Inkel-E-64.html"
3666.757	mail	focus	""
3667.740	mail	reply	"$61.99"
3667.768	compose	focus	""
3669.160	mail	loaded	"mp3-player Inkel E-64 $61.99"
3669.197	compose	type	"6"
3669.492	compose	type	"61"
3669.797	compose	type	"61."
3670.165	compose	type	"61.9"
3670.316	compose	type	"61.99"
3671.388	compose	send	"61.99"
3671.389	mail	focus	""
3672.840	mail	loaded	"mp3-player Inkel E-64 $61.99"
3673.490	mail	move	"Archive"
3674.501	mail	select	"laptop Zanium J-34 $57.99"
3674.620	chat	prompt	"Have you seen the movie <i>A Beautiful Mind</i> ?"
3675.222	mail	select	"mp3-player Huma O-80 $75.99"
3676.350	mail	loaded	"mp3-player Huma O-80 $75.99"
3676.794	chat	focus	""
3676.878	mail	loaded	"mp3-player Huma O-80 $75.99"
3681.404	chat	type	"y"
3681.595	chat	type	"ye"
3681.802	chat	type	"yes"
3682.103	chat	msg	"yes"
3683.732	mail	focus	""
3685.480	mail	loaded	"mp3-player Huma O-80 $75.99"
3691.859	browser	focus	""
3693.885	browser	home	""
3695.083	browser	linkRequest1	"Mp3-players.html"
3698.846	browser	link1	"Mp3-players.html"
3698.981	chat	prompt	"Have you seen the movie <i>The Reader</i> ?"
3699.941	browser	linkRequest2	"Huma.html"
3703.868	browser	link2	"Huma.html"
3705.323	browser	linkRequest3	"Huma-O-80.html"
3708.545	chat	focus	""
3708.573	browser	link3	"Huma-O-80.html"
3708.658	chat	type	"n"
3708.867	chat	type	"no"
3709.645	chat	msg	"no"
3710.961	mail	focus	""
3712.398	browser	focus	""
3712.749	mail	loaded	"mp3-player Huma O-80 $75.99"
3713.780	mail	focus	""
3715.162	mail	reply	"$75.99"
3715.185	compose	focus	""
3716.197	mail	loaded	"mp3-player Huma O-80 $75.99"
3716.268	compose	type	"7"
3716.555	compose	type	"75"
3717.035	compose	type	"75."
3717.467	compose	type	"75.9"
3717.587	compose	type	"75.99"
3718.482	compose	send	"75.99"
3718.483	mail	focus	""
3719.941	mail	move	"Archive"
3720.652	mail	select	"laptop Zanium J-34 $57.99"
3720.932	mail	loaded	"laptop Zanium J-34 $57.99"
3722.955	mail	loaded	"laptop Zanium J-34 $57.99"
3726.779	browser	focus	""
3727.823	browser	home	""
3729.970	browser	linkRequest1	"Laptops.html"
3732.055	browser	link1	"Laptops.html"
3734.552	browser	linkRequest2	"Zanium.html"
3738.435	browser	link2	"Zanium.html"
3738.572	chat	prompt	"Do you want to see it?"
3740.114	browser	linkRequest3	"Zanium-J-34.html"
3743.221	chat	focus	""
3743.251	browser	link3	"Zanium-J-34.html"
3743.843	chat	type	"j"
3743.978	chat	type	"ja"
3744.877	chat	msg	"ja"
3749.583	browser	focus	""
3753.798	mail	focus	""
3754.995	mail	reply	"$57.99"
3755.007	compose	focus	""
3755.613	mail	loaded	"laptop Zanium J-34 $57.99"
3757.461	compose	type	"5"
3757.770	compose	type	"57"
3758.210	compose	type	"57."
3758.538	compose	type	"57.9"
3758.658	compose	type	"57.99"
3759.487	compose	send	"57.99"
3759.488	mail	focus	""
3760.923	mail	move	"Archive"
3761.703	mail	select	"laptop Leviti B-64 $85.99"
3763.652	mail	loaded	"laptop Leviti B-64 $85.99"
3766.267	browser	focus	""
3767.494	browser	home	""
3768.453	browser	linkRequest1	"Laptops.html"
3772.224	browser	link1	"Laptops.html"
3772.347	chat	prompt	"Have you seen the movie <i>Traffic</i> ?"
3773.389	browser	linkRequest2	"Leviti.html"
3775.751	browser	link2	"Leviti.html"
3776.839	browser	linkRequest3	"Leviti-B-64.html"
3780.257	chat	focus	""
3780.285	browser	link3	"Leviti-B-64.html"
3781.153	chat	type	"y"
3781.305	chat	type	"ye"
3781.881	chat	type	"yes"
3782.716	chat	msg	"yes"
3792.235	browser	focus	""
3794.086	mail	focus	""
3795.456	mail	reply	"$85.99"
3795.460	compose	focus	""
3795.762	mail	loaded	"laptop Leviti B-64 $85.99"
3796.504	compose	type	"8"
3796.761	compose	type	"85"
3797.265	compose	type	"85."
3797.593	compose	type	"85.9"
3797.704	compose	type	"85.99"
3798.707	compose	send	"85.99"
3798.708	mail	focus	""
3800.508	mail	loaded	"laptop Leviti B-64 $85.99"
3803.473	mail	move	"Archive"
3804.334	mail	select	"photocamera Beta D-65 $84.99"
3806.455	mail	loaded	"photocamera Beta D-65 $84.99"
3809.038	browser	focus	""
3810.152	browser	home	""
3811.264	browser	linkRequest1	"Photocameras.html"
3813.609	browser	link1	"Photocameras.html"
3814.432	browser	linkRequest2	"Beta.html"
3817.900	browser	link2	"Beta.html"
3819.503	browser	linkRequest3	"Beta-D-65.html"
3821.185	browser	link3	"Beta-D-65.html"
3822.454	mail	focus	""
3823.489	mail	reply	"$84.99"
3823.494	compose	focus	""
3824.208	mail	loaded	"photocamera Beta D-65 $84.99"
3824.297	compose	type	"8"
3824.625	compose	type	"84"
3825.193	compose	type	"84."
3825.585	compose	type	"84.9"
3825.703	compose	type	"84.99"
3827.037	compose	send	"84.99"
3827.038	mail	focus	""
3828.593	mail	loaded	"photocamera Beta D-65 $84.99"
3832.595	mail	move	"Archive"
3833.539	mail	select	"photocamera Beta Q-20 $56.99"
3833.712	chat	prompt	"Did you like it?"
3835.099	mail	loaded	"photocamera Beta Q-20 $56.99"
3835.620	chat	focus	""
3839.352	chat	type	"i"
3839.520	chat	type	"i "
3839.752	chat	type	"i t"
3839.848	chat	type	"i th"
3840.015	chat	type	"i tho"
3840.144	chat	type	"i thou"
3840.310	chat	type	"i thoug"
3840.414	chat	type	"i though"
3840.519	chat	type	"i thought"
3840.663	chat	type	"i thought "
3841.615	chat	type	"i thought y"
3841.846	chat	type	"i thought yo"
3841.983	chat	type	"i thought you"
3842.175	chat	type	"i thought you "
3842.319	chat	type	"i thought you m"
3842.407	chat	type	"i thought you me"
3842.582	chat	type	"i thought you mea"
3842.759	chat	type	"i thought you mean"
3842.903	chat	type	"i thought you mean "
3843.463	chat	type	"i thought you mean h"
3843.639	chat	type	"i thought you mean hu"
3843.791	chat	type	"i thought you mean hum"
3843.927	chat	type	"i thought you mean huma"
3844.006	chat	type	"i thought you mean human"
3844.839	chat	type	"i thought you mean human "
3844.999	chat	type	"i thought you mean human t"
3845.087	chat	type	"i thought you mean human tr"
3845.311	chat	type	"i thought you mean human tra"
3845.487	chat	type	"i thought you mean human traf"
3845.631	chat	type	"i thought you mean human traff"
3845.751	chat	type	"i thought you mean human traffi"
3845.991	chat	type	"i thought you mean human traffic"
3846.623	chat	type	"i thought you mean human traffic."
3846.695	chat	type	"i thought you mean human traffic. "
3847.023	chat	type	"i thought you mean human traffic. i"
3847.087	chat	type	"i thought you mean human traffic. in"
3847.255	chat	type	"i thought you mean human traffic. in "
3847.335	chat	type	"i thought you mean human traffic. in t"
3847.422	chat	type	"i thought you mean human traffic. in th"
3847.543	chat	type	"i thought you mean human traffic. in tha"
3847.679	chat	type	"i thought you mean human traffic. in that"
3847.783	chat	type	"i thought you mean human traffic. in that "
3847.943	chat	type	"i thought you mean human traffic. in that c"
3848.095	chat	type	"i thought you mean human traffic. in that ca"
3848.319	chat	type	"i thought you mean human traffic. in that cas"
3848.543	chat	type	"i thought you mean human traffic. in that case"
3848.927	chat	type	"i thought you mean human traffic. in that case."
3849.063	chat	type	"i thought you mean human traffic. in that case.."
3849.175	chat	type	"i thought you mean human traffic. in that case..."
3849.286	chat	type	"i thought you mean human traffic. in that case... "
3850.079	chat	type	"i thought you mean human traffic. in that case... y"
3850.255	chat	type	"i thought you mean human traffic. in that case... ye"
3850.415	chat	type	"i thought you mean human traffic. in that case... yes"
3850.682	chat	msg	"i thought you mean human traffic. in that case... yes"
3852.259	mail	focus	""
3854.772	mail	loaded	"photocamera Beta Q-20 $56.99"
3857.039	browser	focus	""
3858.183	browser	home	""
3859.173	browser	linkRequest1	"Photocameras.html"
3861.450	browser	link1	"Photocameras.html"
3862.467	browser	linkRequest2	"Beta.html"
3865.595	browser	link2	"Beta.html"
3868.209	browser	linkRequest3	"Beta-Q-20.html"
3870.341	browser	link3	"Beta-Q-20.html"
3872.146	mail	focus	""
3873.514	mail	reply	"$56.99"
3873.517	compose	focus	""
3873.993	compose	type	"5"
3874.072	compose	type	"56"
3874.114	chat	prompt	"Have you seen the movie <i>Chicago</i> ?"
3874.527	compose	type	"56."
3874.793	mail	loaded	"photocamera Beta Q-20 $56.99"
3874.902	compose	type	"56.9"
3875.031	compose	type	"56.99"
3875.962	compose	send	"56.99"
3875.963	mail	focus	""
3877.573	mail	loaded	"photocamera Beta Q-20 $56.99"
3878.543	mail	move	"Archive"
3879.522	chat	focus	""
3882.247	chat	type	"n"
3882.438	chat	type	"no"
3883.003	chat	msg	"no"
3884.328	mail	focus	""
3885.924	mail	select	"laptop Leviti B-30 $82.99"
3886.786	mail	loaded	"laptop Leviti B-30 $82.99"
3888.310	mail	loaded	"laptop Leviti B-30 $82.99"
3889.998	browser	focus	""
3890.170	chat	prompt	"Do you want to see it?"
3891.804	browser	home	""
3892.701	chat	focus	""
3894.774	chat	type	"o"
3894.798	chat	type	"ok"
3895.161	chat	msg	"ok"
3896.626	browser	focus	""
3897.736	browser	linkRequest1	"Laptops.html"
3900.994	browser	link1	"Laptops.html"
3903.068	browser	linkRequest2	"Leviti.html"
3906.312	browser	link2	"Leviti.html"
3907.490	browser	linkRequest3	"Leviti-B-30.html"
3909.988	browser	link3	"Leviti-B-30.html"
3911.378	mail	focus	""
3912.686	mail	reply	"$82.99"
3912.691	compose	focus	""
3913.065	mail	loaded	"laptop Leviti B-30 $82.99"
3913.615	compose	type	"8"
3913.894	compose	type	"82"
3914.206	compose	type	"82."
3914.550	compose	type	"82.9"
3914.686	compose	type	"82.99"
3915.764	compose	send	"82.99"
3915.766	mail	focus	""
3917.082	mail	move	"Archive"
3918.202	mail	select	"laptop Mallsoft U-41 $55.99"
3919.586	mail	loaded	"laptop Mallsoft U-41 $55.99"
3922.366	browser	focus	""
3923.395	browser	home	""
3924.211	browser	linkRequest1	"Laptops.html"
3928.181	browser	link1	"Laptops.html"
3929.137	browser	linkRequest2	"Mallsoft.html"
3932.337	browser	link2	"Mallsoft.html"
3933.853	browser	linkRequest3	"Mallsoft-S-88.html"
3935.803	browser	link3	"Mallsoft-S-88.html"
3938.292	browser	home	""
3939.317	browser	linkRequest1	"Laptops.html"
3943.018	browser	link1	"Laptops.html"
3944.937	browser	linkRequest2	"Mallsoft.html"
3948.226	browser	link2	"Mallsoft.html"
3950.307	browser	linkRequest3	"Mallsoft-U-41.html"
3951.924	browser	link3	"Mallsoft-U-41.html"
3954.246	mail	focus	""
3955.610	mail	reply	"$55.99"
3955.632	compose	focus	""
3956.231	compose	type	"5"
3956.349	compose	type	"55"
3956.836	mail	loaded	"laptop Mallsoft U-41 $55.99"
3956.852	compose	type	"55."
3957.253	compose	type	"55.9"
3957.372	compose	type	"55.99"
3958.507	compose	send	"55.99"
3958.508	mail	focus	""
3958.656	chat	prompt	"Have you seen the movie <i>Sideways</i> ?"
3960.110	mail	move	"Archive"
3961.382	chat	focus	""
3964.245	chat	type	"n"
3964.428	chat	type	"no"
3965.288	chat	msg	"no"
3966.814	mail	focus	""
3968.468	mail	select	"mp3-player Killor M-75 $85.99"
3969.135	mail	loaded	"mp3-player Killor M-75 $85.99"
3970.252	mail	loaded	"mp3-player Killor M-75 $85.99"
3971.953	browser	focus	""
3972.987	browser	home	""
3973.778	browser	linkRequest1	"Photocameras.html"
3974.999	browser	home	""
3976.078	browser	linkRequest1	"Mp3-players.html"
3976.557	browser	link1	"Photocameras.html"
3977.620	mail	focus	""
3978.334	browser	link2	"Mp3-players.html"
3979.594	mail	loaded	"mp3-player Killor M-75 $85.99"
3981.472	browser	focus	""
3983.909	browser	home	""
3984.902	browser	linkRequest1	"Mp3-players.html"
3988.204	browser	link1	"Mp3-players.html"
3989.747	browser	linkRequest2	"Killor.html"
3993.541	mail	focus	""
3993.554	browser	link2	"Killor.html"
3995.472	mail	loaded	"mp3-player Killor M-75 $85.99"
3996.330	browser	focus	""
3998.177	browser	linkRequest3	"Killor-M-75.html"
4000.291	browser	link3	"Killor-M-75.html"
4000.466	chat	prompt	"Have you seen the movie <i>Babel</i> ?"
4001.666	mail	focus	""
4002.680	mail	reply	"$85.99"
4002.703	compose	focus	""
4003.924	compose	type	"8"
4004.172	compose	type	"85"
4004.218	mail	loaded	"mp3-player Killor M-75 $85.99"
4004.516	compose	type	"85."
4004.876	compose	type	"85.0"
4005.428	compose	type	"85."
4005.764	compose	type	"85.9"
4005.883	compose	type	"85.99"
4006.981	compose	send	"85.99"
4006.982	mail	focus	""
4008.514	mail	move	"Archive"
4009.796	chat	focus	""
4012.683	chat	type	"y"
4013.051	chat	type	"ye"
4013.315	chat	type	"yea"
4014.715	chat	type	"ye"
4014.762	chat	type	"yes"
4015.015	chat	msg	"yes"
4016.454	mail	focus	""
4017.943	mail	select	"mp3-player Huma O-91 $60.99"
4018.306	mail	loaded	"mp3-player Huma O-91 $60.99"
4019.326	mail	loaded	"mp3-player Huma O-91 $60.99"
4024.351	browser	focus	""
4025.690	browser	home	""
4027.647	browser	linkRequest1	"Mp3-players.html"
4030.806	browser	link1	"Mp3-players.html"
4031.953	browser	linkRequest2	"Huma.html"
4034.767	mail	focus	""
4034.779	browser	link2	"Huma.html"
4036.130	mail	loaded	"mp3-player Huma O-91 $60.99"
4037.039	browser	focus	""
4038.484	browser	linkRequest3	"Huma-O-91.html"
4040.328	browser	link3	"Huma-O-91.html"
4041.896	mail	focus	""
4043.273	mail	reply	"$60.99"
4043.277	compose	focus	""
4043.511	mail	loaded	"mp3-player Huma O-91 $60.99"
4043.854	compose	type	"6"
4044.123	compose	type	"60"
4044.475	compose	type	"60."
4044.811	compose	type	"60.9"
4044.931	compose	type	"60.99"
4045.704	compose	send	"60.99"
4045.705	mail	focus	""
4047.449	mail	move	"Archive"
4047.707	chat	prompt	"Did you like it?"
4048.618	chat	focus	""
4050.602	chat	type	"n"
4050.850	chat	type	"no"
4051.214	chat	msg	"no"
4052.392	mail	focus	""
4054.848	mail	select	"laptop Mallsoft Y-78 $89.99"
4057.444	mail	loaded	"laptop Mallsoft Y-78 $89.99"
